GLEntryNumber,GLPostingDate,JobNumber,Amount,GLAccountNumber,ExpenseType
57235,10/30/2016,3003,62.6800,4280,Workmans Compensation
57236,10/30/2016,3004,46.0600,4280,Workmans Compensation
57237,10/30/2016,3005,2.3900,4280,Workmans Compensation
57238,10/30/2016,3006,26.7900,4280,Workmans Compensation
57239,10/30/2016,3008,395.7200,4280,Workmans Compensation
57240,10/30/2016,3012,393.6700,4280,Workmans Compensation
57241,10/30/2016,3015,31.9100,4280,Workmans Compensation
57242,10/30/2016,3016,226.5700,4280,Workmans Compensation
57243,10/30/2016,3017,32.6900,4280,Workmans Compensation
57244,10/30/2016,3020,2.3900,4280,Workmans Compensation
57245,10/30/2016,3022,25.4400,4280,Workmans Compensation
57246,10/30/2016,3025,313.6300,4280,Workmans Compensation
57247,10/30/2016,3027,584.9300,4280,Workmans Compensation
57248,10/30/2016,3029,18.0700,4280,Workmans Compensation
57249,10/30/2016,3031,68.9500,4280,Workmans Compensation
57250,10/30/2016,3033,221.7600,4280,Workmans Compensation
57251,10/30/2016,3034,25.4200,4280,Workmans Compensation
57252,10/30/2016,3036,12.8600,4280,Workmans Compensation
57253,10/30/2016,3037,340.6400,4280,Workmans Compensation
57254,10/30/2016,3038,236.2600,4280,Workmans Compensation
57255,10/30/2016,3039,19.3100,4280,Workmans Compensation
57256,10/30/2016,3040,216.5800,4280,Workmans Compensation
57257,10/30/2016,3042,58.4600,4280,Workmans Compensation
57258,10/30/2016,3043,34.6700,4280,Workmans Compensation
57259,10/30/2016,3045,1052.4200,4280,Workmans Compensation
57260,10/30/2016,3046,74.6400,4280,Workmans Compensation
57261,10/30/2016,4035,19.1500,4280,Workmans Compensation
57262,10/30/2016,4037,39.1100,4280,Workmans Compensation
57263,10/30/2016,4040,80.2400,4280,Workmans Compensation
57264,10/30/2016,5000,83.7700,4280,Workmans Compensation
57265,10/30/2016,5011,490.8600,4280,Workmans Compensation
57266,10/30/2016,6008,26.3900,4280,Workmans Compensation
57267,10/30/2016,7001,61.3000,4280,Workmans Compensation
57268,10/30/2016,7002,20.8100,4280,Workmans Compensation
57269,10/30/2016,7003,92.9900,4280,Workmans Compensation
57270,10/30/2016,7006,7.1300,4280,Workmans Compensation
57271,10/30/2016,7009,67.3800,4280,Workmans Compensation
57272,10/30/2016,8006,6.3400,4280,Workmans Compensation
57273,10/30/2016,8008,12.6800,4280,Workmans Compensation
57274,10/30/2016,8009,6.3400,4280,Workmans Compensation
57275,10/30/2016,8010,6.3400,4280,Workmans Compensation
57276,10/30/2016,8011,2.7700,4280,Workmans Compensation
57277,10/30/2016,8012,12.6800,4280,Workmans Compensation
57278,10/30/2016,9003,29.2800,4280,Workmans Compensation
57279,10/30/2016,903000,76.7300,4280,Workmans Compensation
57280,10/30/2016,903001,41.5700,4280,Workmans Compensation
57281,10/30/2016,906008,1.9800,4280,Workmans Compensation
57402,10/30/2016,4500,61.5600,4299,Other
58785,10/31/2016,1003,657.3100,4000,General Labor
58786,10/31/2016,1025,68.1700,4000,General Labor
58787,10/31/2016,1032,102.8500,4000,General Labor
58788,10/31/2016,1033,262.4400,4000,General Labor
58789,10/31/2016,1034,67.3200,4000,General Labor
58790,10/31/2016,1037,23.1900,4000,General Labor
58791,10/31/2016,1041,53.7300,4000,General Labor
58792,10/31/2016,1051,133.0200,4000,General Labor
58793,10/31/2016,1053,203.8500,4000,General Labor
58794,10/31/2016,1055,19.5300,4000,General Labor
58795,10/31/2016,1056,29.0000,4000,General Labor
58796,10/31/2016,1057,257.1500,4000,General Labor
58797,10/31/2016,1058,110.6700,4000,General Labor
58798,10/31/2016,1060,36.4500,4000,General Labor
58799,10/31/2016,1061,134.4900,4000,General Labor
58800,10/31/2016,1065,27.7200,4000,General Labor
58801,10/31/2016,1066,485.1500,4000,General Labor
58802,10/31/2016,1068,15.7500,4000,General Labor
58803,10/31/2016,1070,14.8500,4000,General Labor
58804,10/31/2016,1074,16.6600,4000,General Labor
58805,10/31/2016,3000,2088.5100,4000,General Labor
58806,10/31/2016,3001,3500.7000,4000,General Labor
58807,10/31/2016,3004,95.0400,4000,General Labor
58808,10/31/2016,3008,365.2000,4000,General Labor
58809,10/31/2016,3012,725.7600,4000,General Labor
58810,10/31/2016,3016,422.8700,4000,General Labor
58811,10/31/2016,3017,63.5200,4000,General Labor
58812,10/31/2016,3022,32.2000,4000,General Labor
58813,10/31/2016,3025,516.9900,4000,General Labor
58814,10/31/2016,3027,879.5900,4000,General Labor
58815,10/31/2016,3031,141.3000,4000,General Labor
58816,10/31/2016,3037,564.6300,4000,General Labor
58817,10/31/2016,3038,398.2100,4000,General Labor
58818,10/31/2016,3040,219.8300,4000,General Labor
58819,10/31/2016,3042,168.1100,4000,General Labor
58820,10/31/2016,3045,1773.2700,4000,General Labor
58821,10/31/2016,3046,160.5900,4000,General Labor
58822,10/31/2016,4035,32.2000,4000,General Labor
58823,10/31/2016,4040,169.6500,4000,General Labor
58824,10/31/2016,5000,141.9500,4000,General Labor
58825,10/31/2016,5011,934.5200,4000,General Labor
58826,10/31/2016,7001,116.4700,4000,General Labor
58827,10/31/2016,8007,128.0000,4000,General Labor
58828,10/31/2016,9003,22.5000,4000,General Labor
58829,10/31/2016,903000,248.7400,4000,General Labor
59556,10/31/2016,3024,400.0000,4020,Subcontractor Labor
67262,10/31/2016,1078,686.0000,4020,Subcontractor Labor
67371,10/31/2016,1066,378.0000,4020,Subcontractor Labor
67288,10/31/2016,3001,1807.1100,4090,Supplies
67289,10/31/2016,3001,545.4400,4090,Supplies
67290,10/31/2016,3001,17.5700,4090,Supplies
67291,10/31/2016,3001,44.1600,4090,Supplies
67292,10/31/2016,3001,28.5800,4090,Supplies
67293,10/31/2016,3001,14.9500,4090,Supplies
67294,10/31/2016,3001,452.2000,4090,Supplies
67295,10/31/2016,3001,5.3700,4090,Supplies
67296,10/31/2016,3001,17.2200,4090,Supplies
67297,10/31/2016,3001,396.0000,4090,Supplies
67298,10/31/2016,3001,9.9000,4090,Supplies
67299,10/31/2016,3001,3.7800,4090,Supplies
67300,10/31/2016,3001,10.2500,4090,Supplies
67301,10/31/2016,3001,9.0000,4090,Supplies
67302,10/31/2016,3001,7.0600,4090,Supplies
67303,10/31/2016,3001,8.1500,4090,Supplies
67304,10/31/2016,3001,6.9500,4090,Supplies
67305,10/31/2016,3001,44.7000,4090,Supplies
67306,10/31/2016,3001,9.9000,4090,Supplies
67307,10/31/2016,3001,1.8000,4090,Supplies
67308,10/31/2016,3001,8.0000,4090,Supplies
67309,10/31/2016,3001,203.0000,4090,Supplies
67310,10/31/2016,3001,1.8000,4090,Supplies
67311,10/31/2016,3001,15.0000,4090,Supplies
67312,10/31/2016,3001,53.6400,4090,Supplies
67313,10/31/2016,3001,6.6700,4090,Supplies
67314,10/31/2016,3001,12.9400,4090,Supplies
67315,10/31/2016,3001,33.9800,4090,Supplies
67316,10/31/2016,3001,12.0000,4090,Supplies
67317,10/31/2016,3001,22.7800,4090,Supplies
67318,10/31/2016,903033,235.2900,4090,Supplies
67319,10/31/2016,903033,96.0000,4090,Supplies
67320,10/31/2016,903033,112.1800,4090,Supplies
67321,10/31/2016,3008,154.0000,4090,Supplies
67322,10/31/2016,3008,210.0000,4090,Supplies
67323,10/31/2016,3008,468.2000,4090,Supplies
67324,10/31/2016,3008,82.6000,4090,Supplies
67325,10/31/2016,3008,103.0400,4090,Supplies
67326,10/31/2016,3008,62.5600,4090,Supplies
67327,10/31/2016,3008,9.4500,4090,Supplies
67328,10/31/2016,3008,45.0000,4090,Supplies
67329,10/31/2016,3008,12.6000,4090,Supplies
67330,10/31/2016,3008,13.6000,4090,Supplies
67354,10/31/2016,3027,312.8000,4090,Supplies
67355,10/31/2016,3027,101.9600,4090,Supplies
67356,10/31/2016,3027,4.1000,4090,Supplies
67357,10/31/2016,3027,3.4200,4090,Supplies
67358,10/31/2016,3027,18.6600,4090,Supplies
67359,10/31/2016,3037,234.6000,4090,Supplies
67360,10/31/2016,3037,27.4800,4090,Supplies
67361,10/31/2016,3037,49.0000,4090,Supplies
67362,10/31/2016,3037,37.8400,4090,Supplies
67363,10/31/2016,3045,654.4000,4090,Supplies
67364,10/31/2016,3045,46.5700,4090,Supplies
67365,10/31/2016,3045,0.0000,4090,Supplies
59440,10/31/2016,4500,62.0000,4090,Supplies
59439,10/31/2016,4500,24.3000,4090,Supplies
59416,10/31/2016,1003,47.5000,4146,Background Checks
59415,10/31/2016,1072,113.5000,4146,Background Checks
59414,10/31/2016,3000,47.5000,4146,Background Checks
59413,10/31/2016,3045,47.5000,4146,Background Checks
59412,10/31/2016,4500,95.0000,4146,Background Checks
59411,10/31/2016,1051,47.5000,4146,Background Checks
59410,10/31/2016,3007,47.5000,4146,Background Checks
59409,10/31/2016,1033,47.5000,4146,Background Checks
59408,10/31/2016,3025,47.5000,4146,Background Checks
59407,10/31/2016,1071,47.5000,4146,Background Checks
59406,10/31/2016,1057,47.5000,4146,Background Checks
59405,10/31/2016,1066,47.5000,4146,Background Checks
59404,10/31/2016,3038,47.5000,4146,Background Checks
59403,10/31/2016,6008,47.5000,4146,Background Checks
59402,10/31/2016,3045,47.5000,4146,Background Checks
59401,10/31/2016,3012,47.5000,4146,Background Checks
59400,10/31/2016,1003,113.5000,4146,Background Checks
59399,10/31/2016,5011,47.5000,4146,Background Checks
59398,10/31/2016,1053,47.5000,4146,Background Checks
59397,10/31/2016,3012,47.5000,4146,Background Checks
59396,10/31/2016,5013,47.5000,4146,Background Checks
59395,10/31/2016,1003,47.5000,4146,Background Checks
59394,10/31/2016,3027,47.5000,4146,Background Checks
59393,10/31/2016,3039,47.5000,4146,Background Checks
59392,10/31/2016,5014,95.0000,4146,Background Checks
59391,10/31/2016,4500,47.5000,4146,Background Checks
59390,10/31/2016,5011,47.5000,4146,Background Checks
59389,10/31/2016,3034,47.5000,4146,Background Checks
59388,10/31/2016,3025,47.5000,4146,Background Checks
55897,10/31/2016,4500,187.4500,4220,Vehicle Insurance
58832,11/1/2016,1003,-657.3100,4000,General Labor
58833,11/1/2016,1025,-68.1700,4000,General Labor
58834,11/1/2016,1032,-102.8500,4000,General Labor
58835,11/1/2016,1033,-262.4400,4000,General Labor
58836,11/1/2016,1034,-67.3200,4000,General Labor
58837,11/1/2016,1037,-23.1900,4000,General Labor
58838,11/1/2016,1041,-53.7300,4000,General Labor
58839,11/1/2016,1051,-133.0200,4000,General Labor
58840,11/1/2016,1053,-203.8500,4000,General Labor
58841,11/1/2016,1055,-19.5300,4000,General Labor
58842,11/1/2016,1056,-29.0000,4000,General Labor
58843,11/1/2016,1057,-257.1500,4000,General Labor
58844,11/1/2016,1058,-110.6700,4000,General Labor
58845,11/1/2016,1060,-36.4500,4000,General Labor
58846,11/1/2016,1061,-134.4900,4000,General Labor
58847,11/1/2016,1065,-27.7200,4000,General Labor
58848,11/1/2016,1066,-485.1500,4000,General Labor
58849,11/1/2016,1068,-15.7500,4000,General Labor
58850,11/1/2016,1070,-14.8500,4000,General Labor
58851,11/1/2016,1074,-16.6600,4000,General Labor
58852,11/1/2016,3000,-2088.5100,4000,General Labor
58853,11/1/2016,3001,-3500.7000,4000,General Labor
58854,11/1/2016,3004,-95.0400,4000,General Labor
58855,11/1/2016,3008,-365.2000,4000,General Labor
58856,11/1/2016,3012,-725.7600,4000,General Labor
58857,11/1/2016,3016,-422.8700,4000,General Labor
58858,11/1/2016,3017,-63.5200,4000,General Labor
58859,11/1/2016,3022,-32.2000,4000,General Labor
58860,11/1/2016,3025,-516.9900,4000,General Labor
58861,11/1/2016,3027,-879.5900,4000,General Labor
58862,11/1/2016,3031,-141.3000,4000,General Labor
58863,11/1/2016,3037,-564.6300,4000,General Labor
58864,11/1/2016,3038,-398.2100,4000,General Labor
58865,11/1/2016,3040,-219.8300,4000,General Labor
58866,11/1/2016,3042,-168.1100,4000,General Labor
58867,11/1/2016,3045,-1773.2700,4000,General Labor
58868,11/1/2016,3046,-160.5900,4000,General Labor
58869,11/1/2016,4035,-32.2000,4000,General Labor
58870,11/1/2016,4040,-169.6500,4000,General Labor
58871,11/1/2016,5000,-141.9500,4000,General Labor
58872,11/1/2016,5011,-934.5200,4000,General Labor
58873,11/1/2016,7001,-116.4700,4000,General Labor
58874,11/1/2016,8007,-128.0000,4000,General Labor
58875,11/1/2016,9003,-22.5000,4000,General Labor
58876,11/1/2016,903000,-248.7400,4000,General Labor
67378,11/1/2016,4500,630.0000,4020,Subcontractor Labor
67379,11/1/2016,4500,798.0000,4020,Subcontractor Labor
58904,11/1/2016,1078,525.0000,4020,Subcontractor Labor
59437,11/1/2016,3024,325.0000,4020,Subcontractor Labor
66930,11/1/2016,8031,1250.0000,4020,Subcontractor Labor
67219,11/1/2016,8030,1250.0000,4020,Subcontractor Labor
67370,11/1/2016,8006,6307.3100,4020,Subcontractor Labor
59436,11/1/2016,3001,22.3600,4090,Supplies
59435,11/1/2016,3001,75.6800,4090,Supplies
59434,11/1/2016,3001,37.3200,4090,Supplies
59433,11/1/2016,3001,41.7500,4090,Supplies
59432,11/1/2016,3001,1671.6000,4090,Supplies
59431,11/1/2016,3001,108.1000,4090,Supplies
59430,11/1/2016,3001,50.9800,4090,Supplies
59429,11/1/2016,3001,46.5700,4090,Supplies
59428,11/1/2016,3001,742.9000,4090,Supplies
59427,11/1/2016,3001,109.9200,4090,Supplies
59426,11/1/2016,3001,49.0000,4090,Supplies
59425,11/1/2016,3001,147.0000,4090,Supplies
59424,11/1/2016,3008,4.1000,4090,Supplies
59423,11/1/2016,3008,101.9600,4090,Supplies
59422,11/1/2016,3008,29.4000,4090,Supplies
59421,11/1/2016,3008,54.0500,4090,Supplies
59420,11/1/2016,3008,189.3600,4090,Supplies
68325,11/1/2016,3001,175.8900,4090,Supplies
68326,11/1/2016,3029,49.0400,4090,Supplies
68327,11/1/2016,3016,59.9900,4090,Supplies
68328,11/1/2016,3006,39.9900,4090,Supplies
68329,11/1/2016,3017,49.4900,4090,Supplies
68330,11/1/2016,3020,15.6000,4090,Supplies
68331,11/1/2016,1041,15.0000,4090,Supplies
68332,11/1/2016,3016,49.9900,4090,Supplies
68333,11/1/2016,3001,92.6200,4090,Supplies
68334,11/1/2016,3036,9.0000,4090,Supplies
68335,11/1/2016,3017,29.9900,4090,Supplies
68336,11/1/2016,3020,9.0000,4090,Supplies
68337,11/1/2016,3029,49.8000,4090,Supplies
68338,11/1/2016,1041,29.6000,4090,Supplies
68339,11/1/2016,3012,150.0000,4090,Supplies
68340,11/1/2016,5011,260.0000,4090,Supplies
68341,11/1/2016,3024,865.0000,4090,Supplies
68342,11/1/2016,3045,270.0000,4090,Supplies
58881,11/1/2016,1003,510.0000,4090,Supplies
58882,11/1/2016,1003,118.7000,4090,Supplies
58883,11/1/2016,1003,39.6000,4090,Supplies
58884,11/1/2016,1003,147.2000,4090,Supplies
58885,11/1/2016,1003,206.5000,4090,Supplies
58886,11/1/2016,1003,32.5200,4090,Supplies
58887,11/1/2016,1003,25.0000,4090,Supplies
58888,11/1/2016,1003,39.6000,4090,Supplies
58892,11/1/2016,3025,58.8800,4090,Supplies
58893,11/1/2016,3025,535.4400,4090,Supplies
58894,11/1/2016,3025,92.8500,4090,Supplies
58895,11/1/2016,3025,40.6000,4090,Supplies
58896,11/1/2016,3025,99.6800,4090,Supplies
58897,11/1/2016,3025,19.8000,4090,Supplies
58898,11/1/2016,3025,32.5200,4090,Supplies
58899,11/1/2016,3025,46.0000,4090,Supplies
58900,11/1/2016,3025,19.8000,4090,Supplies
58901,11/1/2016,3025,57.5700,4090,Supplies
58902,11/1/2016,3040,49.0000,4090,Supplies
58903,11/1/2016,3040,43.6000,4090,Supplies
54682,11/1/2016,4500,52.8500,4100,Other
67150,11/1/2016,3024,61.3500,4180,Other
67377,11/1/2016,3000,60.9400,4180,Other
54731,11/1/2016,4500,6831.5400,4281,Non-budgeted taxes and insurance
59452,11/2/2016,3025,152.9400,4090,Supplies
59451,11/2/2016,3025,126.2400,4090,Supplies
59450,11/2/2016,3025,9.8000,4090,Supplies
59449,11/2/2016,3025,137.3400,4090,Supplies
59448,11/2/2016,3025,14.7000,4090,Supplies
59447,11/2/2016,3025,273.7000,4090,Supplies
59446,11/2/2016,905011,315.9000,4090,Supplies
59445,11/2/2016,5011,69.8900,4090,Supplies
59444,11/2/2016,5011,46.5700,4090,Supplies
59443,11/2/2016,1003,15.2200,4090,Supplies
59442,11/2/2016,1003,18.6600,4090,Supplies
59441,11/2/2016,1003,252.4800,4090,Supplies
67422,11/2/2016,1057,56.0900,4090,Supplies
67423,11/2/2016,905011,220.9200,4090,Supplies
67424,11/2/2016,4500,12.6000,4090,Supplies
67425,11/2/2016,4500,12.6000,4090,Supplies
67426,11/2/2016,4500,20.4000,4090,Supplies
67427,11/2/2016,4500,12.6000,4090,Supplies
67428,11/2/2016,4500,4.9000,4090,Supplies
67429,11/2/2016,4500,14.8500,4090,Supplies
67430,11/2/2016,4500,14.8500,4090,Supplies
67431,11/2/2016,4500,8.7900,4090,Supplies
67432,11/2/2016,4035,56.0900,4090,Supplies
67433,11/2/2016,4035,78.4300,4090,Supplies
67434,11/2/2016,4035,72.7800,4090,Supplies
67435,11/2/2016,4035,55.0500,4090,Supplies
67436,11/2/2016,4035,67.3200,4090,Supplies
58889,11/3/2016,5011,39.2000,4090,Supplies
58890,11/3/2016,5011,39.2000,4090,Supplies
58891,11/3/2016,905011,559.4000,4090,Supplies
59457,11/3/2016,3045,112.1800,4090,Supplies
59456,11/3/2016,3045,93.8400,4090,Supplies
59455,11/3/2016,3045,73.6000,4090,Supplies
59454,11/3/2016,3045,705.8000,4090,Supplies
59453,11/3/2016,3045,103.2500,4090,Supplies
59465,11/4/2016,3046,19.2000,4090,Supplies
59466,11/4/2016,3046,31.2800,4090,Supplies
59467,11/4/2016,3046,19.6000,4090,Supplies
59468,11/4/2016,3046,141.1600,4090,Supplies
59469,11/4/2016,3046,14.9500,4090,Supplies
59470,11/4/2016,3001,1807.1100,4090,Supplies
59471,11/4/2016,3001,779.2000,4090,Supplies
59472,11/4/2016,3001,88.3200,4090,Supplies
59473,11/4/2016,3001,452.2000,4090,Supplies
59474,11/4/2016,3001,396.0000,4090,Supplies
59475,11/4/2016,3001,9.9000,4090,Supplies
59476,11/4/2016,3001,10.2500,4090,Supplies
59477,11/4/2016,3001,9.0000,4090,Supplies
59478,11/4/2016,3001,8.1500,4090,Supplies
59479,11/4/2016,3001,6.9500,4090,Supplies
59480,11/4/2016,3001,1.8000,4090,Supplies
59481,11/4/2016,3001,8.0000,4090,Supplies
59482,11/4/2016,3001,203.0000,4090,Supplies
59483,11/4/2016,3001,1.8000,4090,Supplies
59484,11/4/2016,3001,12.6000,4090,Supplies
59485,11/4/2016,3001,22.5000,4090,Supplies
59486,11/4/2016,3001,8.5800,4090,Supplies
59487,11/4/2016,3001,6.9500,4090,Supplies
59488,11/4/2016,3001,49.2700,4090,Supplies
59489,11/4/2016,3001,2.5500,4090,Supplies
59490,11/4/2016,3001,59.4900,4090,Supplies
59491,11/4/2016,3001,24.0200,4090,Supplies
59492,11/4/2016,3001,36.6000,4090,Supplies
59493,11/4/2016,3001,17.8600,4090,Supplies
59494,11/4/2016,3001,62.1500,4090,Supplies
59495,11/4/2016,5010,8.9800,4090,Supplies
59496,11/4/2016,5010,4.8000,4090,Supplies
59497,11/4/2016,5010,12.6000,4090,Supplies
59498,11/4/2016,5010,20.4000,4090,Supplies
59499,11/4/2016,5010,12.6000,4090,Supplies
59500,11/4/2016,5010,20.8500,4090,Supplies
59501,11/4/2016,5010,9.9000,4090,Supplies
59502,11/4/2016,5010,31.2800,4090,Supplies
59503,11/4/2016,5010,18.0000,4090,Supplies
59504,11/4/2016,5010,32.6000,4090,Supplies
59505,11/4/2016,5010,8.0000,4090,Supplies
59506,11/4/2016,5010,5.5000,4090,Supplies
59507,11/4/2016,5010,1.8900,4090,Supplies
59508,11/4/2016,5010,12.6000,4090,Supplies
59509,11/4/2016,5010,5.0000,4090,Supplies
59510,11/4/2016,5010,3.5800,4090,Supplies
59511,11/4/2016,5010,6.5000,4090,Supplies
59512,11/4/2016,5010,19.1700,4090,Supplies
59513,11/4/2016,5010,19.5300,4090,Supplies
59514,11/4/2016,5010,6.6700,4090,Supplies
59515,11/4/2016,5010,2.2000,4090,Supplies
59516,11/4/2016,5010,3.4500,4090,Supplies
59517,11/4/2016,5010,27.8800,4090,Supplies
59518,11/4/2016,5010,85.9000,4090,Supplies
59519,11/4/2016,5010,19.4100,4090,Supplies
59520,11/4/2016,5010,24.0200,4090,Supplies
59521,11/4/2016,5010,39.6000,4090,Supplies
59522,11/4/2016,5010,8.4900,4090,Supplies
59523,11/4/2016,5010,17.5800,4090,Supplies
59524,11/4/2016,5010,31.0000,4090,Supplies
59525,11/4/2016,5010,30.6200,4090,Supplies
59526,11/4/2016,5010,4.8200,4090,Supplies
59527,11/4/2016,5010,9.0000,4090,Supplies
59528,11/4/2016,5010,31.7400,4090,Supplies
59529,11/4/2016,5010,43.9700,4090,Supplies
59530,11/4/2016,5010,343.7600,4090,Supplies
59531,11/4/2016,3016,58.4400,4090,Supplies
59532,11/4/2016,1041,9.2200,4090,Supplies
59533,11/4/2016,3017,49.2200,4090,Supplies
59534,11/4/2016,3016,253.0600,4090,Supplies
59535,11/4/2016,3006,98.5200,4090,Supplies
59536,11/4/2016,1041,50.0000,4090,Supplies
59537,11/4/2016,3016,58.8800,4090,Supplies
59538,11/4/2016,3016,9.0000,4090,Supplies
59539,11/4/2016,3016,42.8700,4090,Supplies
59540,11/4/2016,3017,66.0000,4090,Supplies
59541,11/4/2016,3016,42.9500,4090,Supplies
59542,11/4/2016,3016,9.8600,4090,Supplies
59543,11/4/2016,3016,12.7000,4090,Supplies
59544,11/4/2016,3016,13.5000,4090,Supplies
67372,11/4/2016,4500,-12.7100,4090,Supplies
67413,11/4/2016,3045,29.4000,4090,Supplies
67414,11/4/2016,3045,72.5000,4090,Supplies
67415,11/4/2016,3045,333.1200,4090,Supplies
67416,11/4/2016,3045,152.9400,4090,Supplies
67417,11/4/2016,3045,162.1500,4090,Supplies
67418,11/4/2016,3045,75.6800,4090,Supplies
67419,11/4/2016,3045,44.2800,4090,Supplies
67420,11/4/2016,3045,6.1500,4090,Supplies
67421,11/4/2016,3045,654.4000,4090,Supplies
68366,11/4/2016,1066,34.3000,4090,Supplies
68367,11/4/2016,1066,24.5000,4090,Supplies
68368,11/4/2016,1066,24.5000,4090,Supplies
68369,11/4/2016,1066,7.2000,4090,Supplies
68370,11/4/2016,1066,9.0000,4090,Supplies
68371,11/4/2016,1066,20.8500,4090,Supplies
68372,11/4/2016,1066,12.6000,4090,Supplies
68373,11/4/2016,1066,12.6000,4090,Supplies
68374,11/4/2016,1066,12.6000,4090,Supplies
68375,11/4/2016,1066,20.4000,4090,Supplies
68376,11/4/2016,1066,56.0900,4090,Supplies
68377,11/4/2016,1066,78.4300,4090,Supplies
68378,11/4/2016,1066,33.5500,4090,Supplies
68379,11/4/2016,1066,49.2700,4090,Supplies
68380,11/4/2016,1066,69.8900,4090,Supplies
68381,11/4/2016,1066,16.9500,4090,Supplies
67455,11/4/2016,4500,1328.9600,4210,Vehicleleasing Operation
59301,11/6/2016,5013,127.3800,4275,FICA
59302,11/6/2016,5014,614.3000,4275,FICA
59303,11/6/2016,5013,29.8000,4276,Medicare Tax
59304,11/6/2016,5014,143.6300,4276,Medicare Tax
59305,11/6/2016,5013,18.4900,4277,SUTA
59306,11/6/2016,5014,56.9900,4277,SUTA
59307,11/6/2016,5013,2.6900,4278,FUTA
59308,11/6/2016,5014,8.2800,4278,FUTA
59309,11/6/2016,5013,53.7500,4280,Workmans Compensation
59310,11/6/2016,5014,241.4600,4280,Workmans Compensation
59545,11/7/2016,1051,43.6000,4090,Supplies
59546,11/7/2016,1051,54.0500,4090,Supplies
59547,11/7/2016,1051,69.8900,4090,Supplies
59548,11/7/2016,1051,6.0000,4090,Supplies
59549,11/7/2016,1051,20.4000,4090,Supplies
59550,11/7/2016,1051,12.6000,4090,Supplies
59551,11/7/2016,1051,12.6000,4090,Supplies
59552,11/7/2016,1051,32.5200,4090,Supplies
59553,11/7/2016,1051,59.4900,4090,Supplies
